hash,filename,object,score,decision
a5b3578a259d4e16b69c36f5d751ed4e42f50f9251add1130617cf8514c16ab919da6b26a13ded5edff2197bc9ad4f66f8e69833eac530e39fd88e415cd91564,setup.py,<module>,1.0,benign
7fe3a8aaff11afd7b6216ff0a39e76c95c256a73a61170c5756da49a55c18a3aaed02b14f1a8b49d7cfc561398505b91bd560885d3cde7a6623d7fbab1a7d2fe,setup.py,<module>,1.0,benign
6b221518b4a0e152406b76bdab3800319ce4781ec4dd9ad417a6c05a3b3c31ed85b2f939fae42874a14f46692289dd2879afef261f8c036c1d86e8a95e66f30a,setup.py,<module>,1.0,benign
0964b49e39454cb5a34f85ecf7edd09260453b443db081ba87deaea3b72c6de1fd356eb1168b2cc4e8be496ea8169c61d22adccddc361994005e06121b6b2e8a,setup.py,<module>,0.009,benign
efd5a7d7951b830cc58c76dc99fa4b491e2288aca4158e7edc77ffaaab28c243996aed30adc6087a5b7a85ae61d2b5ade488ed6b72f46fd09e0172a7528d8b4b,setup.py,rn,0.999,suspicious
9384a337cadcc941e2c6de248271be0d60ebf238ad0e48c11a22b18d7e4f35184e6160053f0eff022be60bbb46b77af02affd208d9279c307d30463f143f0ec7,pr.py,rn,0.999,suspicious
335b19d376137c51681b79aa9ca9ad69c7b100f45e41042754428820f691cd570b240834b7e3b62e6560ccad0243482f9319bc4abee946c14838472d6ba5302b,setup.py,<module>,1.0,suspicious
f75bf431d9da723531bbd1a461d37d01cdc055f04ffab78e753a755af77fcf0f66b52759fac9acbd188eb4485e97907ccb09696780f0948874055c13b8290254,setup.py,download,0.995,suspicious
e9c1e5f72b12d5a4f70ed8228bc9c647425061f7755a2fe2ea0d15619de114e5a80bc134a5694c5ddcfd1c5c69f123375ce257ae93b1b384d8390038c8436635,setup.py,<module>,1.0,suspicious
20f67fa377d5b5abbc5de7de5e502347dd8d5fda9508d318dd3f981f1c83c4dcff782cc6d023a7ccb07d592a338845953c84443d7475570db70dcc0f44cdbe8a,setup.py,download,0.995,suspicious
aff0c98c11bfa060a9ae8a1bc8d707a3e0f8718356a66b08f56fb032459a2cf940445e524e833c9b1fccfdb63bf93a98df235cd75d572be1b094ba34ab0b4acf,setup.py,<module>,1.0,suspicious
21e150fe78837bd43357de1a553c8c50584f4f622e2454e3ec47c2de998ec249734eb7401af398e1f268076a4ae403c5d1032ca316fb0b23de2f4675e9a7594e,setup.py,<module>,1.0,suspicious
2f4c0e247aae61e8df05f72d0e0c528feeb39cc87191c0262aa414a211ee18a4209692f27eca9a05ea87084679fe17a68f75f8c6d73f720120eb0fefff0bad93,__init__.py,<module>,1.0,suspicious
acae3a17e4ac9ec5fbb4e806b0422c630dcaeaa768f01872df3d953ec1f62133bb44dfc3f4b2b12b5441c837d32b64e07b8eeb119361c681925424f7aacfd19e,__init__.py,<module>,0.999,suspicious
3589bea7b39b6b7a4819ca53b5448f6ae277240a33e7315acc3c8b05c42b2c735b35c2b0e407efcf1436b22b8a2719133ccefe8ec565397cf66f25c8a89443a4,setup.py,<module>,1.0,benign
f76a48cbbc7235cf207abfacd7fc989119f88c55bad864b5203c1e5739e3e4cdfb1075b23c0c910b606b441d43bc4a4ccac3f7d25d51d905ab32cb561e2a08f6,__init__.py,<module>,0.999,suspicious
0678b2bff3ef94f94c9e4c9b8b278bf1ef29f2389c6b29a35c90743c6c513ab3a9f702724a965548a66ed4adb7933313e90c5a631dbaff49ba6dfc54b0f4c9ec,setup.py,<module>,1.0,benign
0063a4d19b02acd88e95bffc554896763fc34bae2946843c83f75c1ff9c9862787ec17ee3ae87b289a0883979f8f9c94e017ffbd227827e4e8d1bee290e66175,setup.py,<module>,1.0,benign
c85fdf88b4c5156bf83bc9a23bae84c88757faf4f71dde52fba74bba37ed0fb056f0b2fcc984a5f6a38c8ef6804d109ce4ed94632365754b855958a2405e839b,setup.py,<module>,0.009,benign
8e2ac5c52a8adc08987c51589cf8d036f227387b4b029b92278f3eff8d9261e28c7c789382ff16db0014970fe16f27435121706664247271bbd08ca7303bd4dc,setup.py,rn,0.997,suspicious
507523c7c607669de1f8909bdeeddbd021a0890c4394f7a034630adc64bb16144b1ba655ae84179515bd103304e18f5abfaf7b42ff67d2808ae93ae9ff79fcb2,pr.py,rn,0.998,suspicious
409a1f39e82e89f18bb3a768514d585f276bbded098eacfb5e75668c3c9ba2d93a908693b1f5b21d355c5cc15eac7f2b64c22e842cd534667248396117bbf528,__init__.py,<module>,0.999,suspicious
bfb9e539a6adc3ce8b0d43677b631ecb3d59030c4dd885f20c8423954d1b1b64eab04a7808db954cbdf98dc17afbe31ce6e4118e843eca7770f536474a8508d6,setup.py,<module>,0.009,benign
08f5a5f504a19929cf8caf968badaf16d27acb7161bdd8e9701552f33c65a066fd961d2825fc1e287dd1cd0a7cf54943307012803ab5c6e5202e51475377e0fe,pr.py,rn,0.998,suspicious
c15ef4450b81e26b1663a9cb539aaf2ea25c9528776c72b01b175f93559b1f94ce156afdc4bbda745fe0214bf9330f5a1e78e66b0fb9d3405089a71042de1115,call.py,<module>,0.01,benign
6cb5b1a7845e7166fc150c2793cf6b9cf5d9371187a0e8b3b53fa9bd5008f17003cf68993014d24cbec2a98e259e5840a8f110d8d6bbee358fb7bc26c8a3854a,call.py,call,1.0,suspicious
7762f6d78ab74d3a0035fd8a196783e073191067195d5ab8ae30e7789c76f42425f4214cad0d187181b10e1b2e9a6ade5b5cc11d08e62b3a9584f503c8540141,setup.py,<module>,0.009,benign
d6e77df8e8a9c7aec3a2ff2e07db24feaeceaafe88e40c42a9603ea51ebc0a168616e16579854e2b21de6d96e29df9a3b4cfd786b776f97f98483baef712ce85,setup.py,<module>,0.009,benign
87608ca73d0122a485e03cf6cc78cb3c98e3e525ac0333e869d623e3aa92f69d41b0ad0f6ee9d873aa87ba9561284b706c6adda5bc5aeb28e046a2de285c2559,pr.py,rn,0.998,suspicious
db29492c08104b17cdef5ad1aee62205a32d0b3cbedf022a238c5f4942b00645cccdd2300d64aa7a84a75b45a796f4d010c59d9f103c2bf7e7734ddbfc9b53b3,__init__.py,<module>,0.999,suspicious
845dd6c87dcd40548ae5c4eaba9415127f3e539ca1a85286d66a7721af3ef8770c3cd708d3899a7b10e1b720c26b33e89641b0d869f79f5e8351c99f6c0d194a,setup.py,<module>,1.0,benign
43dc481fd5346ff061b7d7a4dcc51c9d99b68b3cc4df006d9c7a5cda7863f7265b74ec48e6019e49fd0a6a77d079ec5c255d5f583123788ce5be1ddd1b0734ce,__init__.py,<module>,1.0,suspicious
9699488888017f8ef7a1ad6272d6c29a5d808ae32d2014ab1f5a3bf9b37658d30966e9b3bb372257c9cd6797966164fe876c6bdcc2fb6dd4f98d21cd8f0239c5,__init__.py,<module>,1.0,suspicious
df10b2fd7c6fd88f96193c0e26ec079fc7e6ab341c90eda58870375a2870793868ba9f68527b3fb174f72786514a9b2659cd3a0224653349fe993aa91e9cd496,setup.py,<module>,1.0,suspicious
4bd3886a75d0b05bc21cba23dc9c069de84d6b181960b011f5bf9fae0eed0344ab1763e83fdd3a287dfff556ce63d8a38cd8e4a6ce05421b13cf16143ce9d4c1,setup.py,<module>,1.0,benign
1dd9f4f4fdd3b81fdd551c7b654a9062355951352f129e329f2943ab8d15046507b9a48a12bfffc23a97e132df7bced9fde53c229c9f9addc6a67bf6a23250bb,__init__.py,<module>,0.999,suspicious
45f0fb039eb0a1efe6ef529e04e7c6e0f47e389db699d66055f937078fd141d2f39258dc5c122d0aab974b98df38669f38457855fe3acd78fca99e16301dc6b9,deps.py,<module>,1.0,suspicious
37675d46c321a8647147e718821a31538ec61f5dfe9e09b4dc3c84201e73cd13b858af33c5e2247af765d1c5674ab3e14031db55857d000addc28e4c73356529,deps.py,_floor,0.492,suspicious
960746858b8b3ca03475983882b12eb15853eeeb4ede7a46f9a699dcc8cbf377bc3c4e9a424a377a91d4beba5abe7bbef2542fb08412d583c603590d944ab487,deps.py,lambda,0.024,suspicious
7bf582e09a8694aee1177fb6b8d153b28b673f4c302692f194776129d4bc95b60b5489f364f12834b2e87a21f73e2704bb898076bb8b595af7735c29f76a7d27,deps.py,lambda,0.013,suspicious
b8fd05582aafc12f9fba9affd5db888a447e57ba833d1d1016ae28d0a04cfa5a06e851a4ae6099ef1ae7460ec0a2f3b535bb856ab7b5222f734bb31596b4e097,horni.py,<module>,0.002,benign
d66e2670f717f70ce87c836f089422276a06495185673c5bf4aef5ffb74f64488686e3b05acce3000a8257a14308f31579005445a5d1ed31099bb50b3d8de1bb,horni.py,getter,0.0,suspicious
abf56d38f2dc451f07a74584b9d777cee0d39afbaa045a2df3e41ab1adbf94215dfc769e6925a1b0fb242e5702a2fd49c52a81ff737d1e2c0c8b5ab9cd4a8e03,horni.py,pager,0.0,benign
df3312dfe16d7cc56e7ba44a7ad184c5ca59f6e3582aa7f529e50294da185de8a0a227e36b6f4c38911308cbd8f7facd1bd82ef5911045ae010ddadff8f6bc10,horni.py,randomIMG,0.001,suspicious
e2a889d97a02c1385cc741d0b380edae012120c8720c2bb79218aa3c5be52c94f35159ebb93ba8f44df07fffe1fe4bfa646104f0bfac79bcbc00fbde38120201,horni.py,old,1.0,suspicious
2ba189c9f069e825d1ac4983c71e564f3992189ede6c9e7f793653022445f897d487d62cad089d3574eb2a43b21c4a64bc110b75070f2a337038626ba5bbb3de,horni.py,newest,0.0,suspicious
dbe57a71cb163a0fef5f4ac366e7b08a9b5176f17077f6983f2baca8d29f9b311b44c84f1c69789911b7f455c83525820d2a9418bb39c3a665325c1946cb28d3,horni.py,yiff,0.0,suspicious
59e6c7d34eae1b9fe506b70c792094807d180e710b64fb5f46ff547a36782522955d0b522623ffd9cd4cca585396d81528faa60ef5d15c703dd2f7eab296bee5,horni.py,help,0.0,benign
a757e5c7d249a17aeeed84cb494658d514980252f0a03b93f8e575a8769daec6270689f7d94d144b7055b24d6cde132332fe246a0731f6e0d3c1386d50e7074f,tests.py,<module>,0.999,suspicious
6d0dc220cd7ceaadbe7af42f7da24b4dbd7c826b0e21d3bb6599de22b4d571b9c398be0b81324944f4f8ec00e9c535ebb205b399dfe572ebc62c7fb097a357aa,horni.py,<module>,0.003,benign
99225fdfe79e9205df765f49189a10671db43efcce9a165c991e037d001e5a972248a94c9b5d234d3c7488d6cf459682caa38472113a3b4cdc50b6f71e8c8b0b,horni.py,old,1.0,suspicious
47c6d922674583f2d58699b5db63956ec4ec34f17ff3775e80f9e83e33d1eb4519f13b705789d0bf6c40679f70776d1e229e23238b6f224d1ccd8db3d388eed5,horni.py,randomIMG,0.0,suspicious
912303779428485a4afd9fc17d3a0639087b17f4aeb88c1fffb2465f503fef568c687fc79a88a36c3b4bac08b8019951bd8e2e5bff94bda98ec8460bb9c8e5fa,horni.py,newest,0.0,suspicious
64c453f6e12c0822382a0ddcffef7f6a2c7926104fc31029202fc392177d0216c02ccf70727ff8608964f8371be44ff1c290c43adfaf5dcaf2e2eadbc070461b,horni.py,yiff,0.0,suspicious
971ccf6c71339a800b9c1e99207028eac9dec521b084735c0015fb3cdc5b160357574074a568a4e06c1d75c8200626cac4f0ae86bda110b73369336db2437bc6,horni.py,help,0.003,benign
7b7493848ca12fa4eac8b48bb4dd4e0779b5022f9dfc76172a9910b1ce4f2eb41d20748f274358da4e19e1c81a8f190d2d695d722d0a68eb066d74d29ebf315e,horni.py,randomIMG,0.0,suspicious
a0cae11c7a70a4bc524caf5322ab92cf707fc71b24a4a89abde88b41ed16bc9b176f271a7255329978f9ac8dd4a62b3e87796d52f3e8e856abc3776b9bd8b18b,horni.py,newest,0.0,suspicious
781c089e4464f8035fb55c8da72a4a20018c4c88a8a6c54430c4abbb8c2ca7319c8741e1474365a17701f728a73c873d748e370579cd5b82c55e04994dc9dc58,horni.py,yiff,0.0,suspicious
2cc7cc6199fcd9e802dc580b2bf2f963ddc094ecb43eadff1a7ef21bcfbe8bd804ce561156ce0b8a020cd9b58c49d4717e66f207abd67e3e6d7470e7abb67b27,horni.py,help,0.007,benign
a949487153696438fc36eb82aa5d411475a8399abe7e9a7481ffd41cb11bbc3b8c1247ed4ee1b32388b9b0331858c9b15fe321daa5dc99a6b79ebc73d06a0ade,flag.py,<module>,0.847,benign
a192fd1908e493b70ff6684f73eba69948fa358aa1da8cd719b64a10bf24bccef64e444a540ba9727a1f9238a76aa25444a1ed67d771ba0b4ba27cb34f313126,flag.py,hello,0.573,suspicious
f65a148b0cf0dfe77c0b770e4b0569d4f37d917f0a779b0c35d765b2b7f7f7709c56128e99c97615925ad721758e35bb1ab4afbdfade5bf867cb30212ca8f499,setup.py,<module>,1.0,suspicious
425e4f21d02ace306c47a7bc2d97372b9d2d437e1491b6b4d0340937141b9a4ea2902dda824c8983750b6a76f407e7756ecaa1b9434bbd018791d30e447cc687,setup.py,PostInstallCommand,1.0,suspicious
eb526422fe8361cea21a2130e98757d45b2d2ccf271883bebf2ef721d39910ecc8e121865f1a0c7be6fade7250a4c08d251bc1fee4dbf095aef673b802ea67ba,flag.py,hello,0.077,suspicious
d4a11d152cb45c5c871fe7364a3f8ad3d1c73a13295e9f9ca8c50ec87eec4e84d944c9e5d222a527dc286fef12b4da4c94086f394abed988bf27a036e6a0666b,setup.py,<module>,1.0,benign
a5bfc9e2fce03ffba862cfb2155179a206183c8baddcb696f1009c38fc0b0b0b946f06ff5256a7f0e7fe5665932dffbace6b9699b8efacc1821214a49c7ebe50,setup.py,<module>,0.998,benign
28cb2c3ca1c779527c067b2d82fd9d63ef84e596adaa26ea0faacba92e8c442b7b8973ab8e0988721fcef29e92788cc6455e61ecdfba80434d25d1a3481595bb,malicious.py,<module>,0.014,benign
0568e01e801daa2013682c9947f514281ea1faa741e563c4d35f63a83a7dcc0f0733e8f9b1e5ecf7ee56b714e98d79c23aa45975cb487f61eb5e2771325a0033,malicious.py,exfiltrate_env_vars,0.842,suspicious
5baff69f856448c803710276dbcc19a34aa902ede0ff3f24dbdf4364dd4ff5b7493ca92c91f31c04cd09c3b490086ae1205336d6ec7250bca518c4e7c43fa6f7,setup.py,<module>,1.0,benign
f81fd64e37f00ce11640266dfec1c863cd075b2b60a4b24aefe0102a56863f366a5e143a863accee0331cdb86dfbbfcf2ab65e9538fb46d35dc91420a5c2df55,__init__.py,<module>,1.0,benign
774fa224b6c13c896746da0bccb0f13dee2c1064f1ba0c3a11c511309631062338bac00bd14a84a4e58b7efc788199322b3d0241400d026b14adc19d4f264445,__init__.py,saint1288416,1.0,suspicious
c09a4c1c047239027a07f011bfcfd027ff31928d1181e6adce4825a34850a5252d1dfae41e80b8a0538697b05b91c2b0892df63e1abfa615439317131cb2095f,__init__.py,saint8198131,1.0,suspicious
3e7bf6a90409eac715fbaf19a43424e562ab6cd1f58234a6e43253c058794b8b1254a7aa16122383057a27089c5ac1eb95921ac62d57e212fa05e52c064b6c0a,__init__.py,saint1826315,1.0,suspicious
505c06133e822e31f4863fb10803595d8df281389b0a5570f30c99f1fb9970e0fe6e3833155137c71900f61e3a01e56afcc4007ff44cb6dbb7f75f61bb9093b6,__init__.py,saint7306211,1.0,suspicious
aebf9ba8342962348a5e0fde048fa31afd3335df1c5724bf4d9817b507e5aa8f2b3985ec2f1bc37f8c7f8f615eca58786301610961cffaa4b7af5f5c7ce18663,__init__.py,saint1727217,1.0,suspicious
d98539a1aa0b45d58754b0dd46d3cdefe3dda1a346daf8c6ee5a27faa3034829b2e45fb5cab9677b1f98a168b0e053e17e5127df6eebd2c57d0436bc0a9d8864,__init__.py,saint824422,1.0,suspicious
7ab730e34507cc56e4babccfbf6dca23766191e11367cf933783638a90213f40a864cf142389f3ea5c6de5d78821bf78d870af0b5daab6a8944d2d277e773440,__init__.py,saint2627718,1.0,suspicious
095926a84ad40fe4e026a1406fbeac62758933568f2e432c973948b9b4ad2e14da8c02f788f9f16c9d93d298b09dcd83d7694f44a8a50238aefec0417b411a7c,__init__.py,saint8429939,1.0,suspicious
3efa31b40616a54a3f2cbbb5b2c3be8edcb4ad366cef38bb7421d8d32ef286cc680c3e45fbd291d0b2cb08876c8621b20d6696cfb8e1d4dcded4aa72bf684c07,__init__.py,saint5423194,1.0,suspicious
69fd6d0a5e62080a2266efd2cccadfc391e9d36bea83a1410d4e6d81aee475b480e8eda53a5a1b298e65aa4eeab49ca5e11ca90541b8e7eff5785c696f4c3f38,__init__.py,saint5327910,1.0,suspicious
333ae658c681b5ca61a536a59720cd8a36b17000b4aa061d755528e8254881b3ffffdfe370fd0be1c6dcec6c220344cde121f154e27844fe5b1c691ff0748bdb,__init__.py,saint6513920,1.0,suspicious
533d0467173110db67b3d65107dcd87a267c5367af74515bde3770c755b11d06adff51f146269e610afa43a84ced8eae238290bd2585c00ebf2b2b429fb6e074,__init__.py,saint963335,1.0,suspicious
ce517714c8eb5468551cc9d41b5f161d001852d1f1890546d5f26a749f6a31e6c2ecbea3ec98d9e0d5d4bbecab61f7a2757c459f6e8dc690bb0a7391acade13d,__init__.py,saint4904991,1.0,suspicious
8388a50869bb03398248a447f6f8f6f88aba42a094211e97c526f3c094a6a60836031fec50f7f0ccf5fe1350fd065c8b88b5a9a3a4126bdf54267b541098e4e7,__init__.py,saint188661,1.0,suspicious
5849262999655dd196a2e9008ad6c77e98a2f51c3cff8dac61de391e663425c8a09b97b541db33cc122720804c1a8f8b46145aa9c0ff8cf22bc96567d92f4ecc,__init__.py,saint9890420,1.0,suspicious
afdce44956122a3f7019f55e83d5e7c9a2253999b4bc6a583bc26c39ee7685d47aca2bf4d28cb10749aae81ecaba5573d59eb30830ffb00a421c8ce37017e6bf,__init__.py,saint9629066,1.0,suspicious
7bf403b7adb85d27323b2c57df561b52c1bb0e3255aed781336ecdbf3285f3168a21c6388b57eaed0608b24e79f73ee2d92d620790d573f1506d9f011fa006ae,__init__.py,saint3826504,1.0,suspicious
bb6dbb17c8a9b72d116fdac9afdc468cd81d70e00cbaa1f36941cff10e01313024b1e6834efcb1a9b6dc714c1ac0a939f86090fe1e06f3328fb6447299ac5064,__init__.py,saint7680240,1.0,suspicious
e8b6c72649f30a1441ffbcbd1ece05947c8b7b68806cf0bd59b49809bd417f9b203abb130b605ffd6a9a745fb2796049b4bc9bf2b2de497b500a93b62a9c9af1,__init__.py,saint4758468,1.0,suspicious
6940039b38e69322ee4d0fccd36bb47cda55f0e316d902e41c60864969fc62f0f5d6e5887b35dc7a7a00891b271b35c95b95d9f4854ee2539759d244a3b93683,__init__.py,saint1832694,1.0,suspicious
7b68b96ac675b333ef6410f1231713ae19a3d4690216d01b71e7135d76b48e5777de8d7c54b6448b9ceac5fc893d4a262e3ca57ca1bd9915ef615d3634b26854,setup.py,<module>,0.998,benign
be0780c77a63528310cd396774d9217a41fb83e24680ff475693b93176e4e506015aaefbc69d0838360f272690c405dc4a3f83e9c9ec698b2cdaecdbc12184d9,__init__.py,<module>,0.999,suspicious
3b93a5d9d869cb4d0c645d1ea523cb1ac11bbcc81471ed2f2058b4bbee638171bd02537f3bbfc949714a9fa7be9a0ffea93a17e6818cb416b7c089c17ba8e142,setup.py,<module>,0.996,benign
e4aeae53beb0e8de2925904b6ddf4fbf55b6310fbf931a22d9229233392cc8f21724f00d74d9ebd82a79da89e96345dd641e9b9bb2b579f0747c2a014cefd1c0,setup.py,<module>,0.991,suspicious
f98e95019ea2f0171e36c92d8919063670a9d3bdba94583f857c4839ae548d75aa9158804e51cf6cbc2281552e2c417106ed3df35d4af0786aeb188002d28560,setup.py,TotallyInnocentClass,1.0,suspicious
a3a2adbd1c99bad36577ba808dfef3ac26b3a4ac274176cbb6fd4cef4567740dd4104cb45226b3993539164bcc877f7d1061e849e34bb454ca46f667dcf40fe8,setup.py,get_long_description,0.005,benign
7a393efa66e3d794522db1a7dd471137da539e16a0a5e1ed4850c7d132f14642a7a604ff15f69a5a3109791e9cc21e7fe71db1f638f4d4fad086b65d8066359d,setup.py,read_file,0.005,benign
c047ada3b9196551283b9787a7af6ea5a9e86b6d72309b8794f057b4e0a13198202a07f25ed29b7c7a60766915636fd5c150f5d4133b35202031dec162bb6f52,setup.py,<module>,0.971,benign
32d39d2efaa9d4ff7067deb235e113b687eb9b53f7c4129db2cafe8731d45ecdb886acace7fad3c69c411e5f84c01558748edf8deb579ea2409613428a847994,horni.py,<module>,0.92,suspicious
dc749989109f3197ec46a6be9b1da48375d33f5260cfc923bedc4ed735b8db66ee1d8612b3451401c33891759943bfdc658ca535cb91de396c0705fdbfa7954a,horni.py,help,0.0,benign
c1e28087da2ca6d5975b2060205342db9b26d166cd8997fa5074fcdea6a876a7d5d8c0b6e42550df45d3bdc3c49f6e7c13a252ffbb4c89b2dd5657bff8351fe6,setup.py,<module>,0.998,benign
ab47b94b6b2c57b31c0af2b7730d38a64c2621ea43dfdc27f3e4dc908c61a3da4ba241428a2a37a474fdfb7e0fd355eb6816c0cdd1a476c7f6ebdb97beac54e3,__init__.py,<module>,1.0,suspicious
b31965f79c6203e1b81ab6c053647ef90e443be9c8c7ca216af5f9cdfafac78de7ddec33fabf68439e01599824c82a349354df4dda778a232ab3bc4b221c5871,setup.py,<module>,0.996,benign
ec5375203c1c191a52619dc216fcd53e7b6d1cce9f66a7a11820630cfa638e5b92e381e686bba76372e2d67a0cdeedf39d7bfe20ab4f96b0a9230543d73db8af,setup.py,<module>,0.999,benign
5b610794c185dc4e2fcad22dbb0a53bb73bf2e3d59620cc0167f8fe2edf7eac307a14dea04bd8e5ff5343cb7e1788b3b2b2cbef42b3ac9dc104456c144232795,setup.py,<module>,1.0,suspicious
dc7d6da3df3ba4896d44c394d752833b78f8139d6c2c7f7c1201db2da53f810b6c1abae014005cf4332d3b643e753ec88ac3866f476a67a15abfc475c5663b66,setup.py,PostInstallCommand,0.992,suspicious
13e4462251788320e1a714be100b52a96352eed353e3a84d9c05e11cbb1daba660fd4014bca4e3275d92a9881a759b1b9a148d745f22459e4e940cd5fe248f49,setup.py,<module>,1.0,suspicious
35b76c61b11c60cd480a3df582cd69d9e173fa3e1e9e7fed5ac0bdc87a7a3033c186b8baab013c29e98411d9c32cb247e84b4685f890e326c8da21e5851c9e22,setup.py,<module>,1.0,suspicious
daa613d1652698414dea721eb1fb94940d5723ca940f78199936d1b4bfd3f56e2c36e4f116d645feab5e7fe28c2f80522ab7ac824c12aff83eacdaa8a2f92552,setup.py,notmalfunc,1.0,suspicious
e2f04bf9e51e1bd50a63f7ba9d927bd96e86e8c80ec5601d181b214b08366b07bdc1a3d0ea5972961fa9263d2fe647a8458a5774ef7d3ae988c36cecfd050b45,telegram.py,<module>,0.998,suspicious
ebc4a6e1d602bf75145bf3e3d036fdddb20bd2a86fa6b4e2d28cb4c6e771d135f3dd7755ad10d3be1a9517ece311317651cd1013afc80b3008d48a19cb56971a,discord.py,<module>,0.964,benign
7c8e95a5b88934998b6269937bb913f7a66851cf47e525c7240c593a97b082e98e6985bffdb17af7168c021fca5760d56a5a940b85cdb57e39b323856f2acec5,discord.py,find_tokens,1.0,suspicious
3b68c0678320c75528f06c1de15bd72ca5eb5af9e67600e72763df7ef4ef8a01ea6ea6e86ee10899e05458a55947af11e827962f173ad7604e98c1ae8fa37f73,passwords_cards_cookies.py,<module>,1.0,suspicious
2e2912575bca47b1669e47dd4272a658186924712acd3bf7449c18c2c12943c3786a59db1905deb4f02e27120742bd2fc37193fce3af32526ffb1aa246f477c9,__init__.py,stha,0.854,suspicious
ba1daa3a2dee2cfade9042c5af711222f39ac3c31ff578d7f7747d8ab09295d17d4de1c81e93548b7b341e2c4ada96bbdf951676ae7700fb2150101fbfdccced,__init__.py,andtheother,0.036,benign
96327664dfd908c7af97300334b5581483a30bcc77f5e1fdfe305cc6fda2442bab229785145833e9a8f4757358a052d2f880b22649497ed26f4f553f3fc6277b,machine.py,<module>,0.991,suspicious
41512e8bcd84cd9d741b7efc72b3626d373a89d15d1a273dd1cc6d1f4da3ac5030b0e1758147ffebb8462a00feeb05032665da1da149aabb6a5e8f58c0da0430,setup.py,<module>,0.999,benign
c3f57b605ca5edc6825b4e6efa96c912cae05ad7338f021ed788ef5f176546070a455533afb566e466bf85fd08c05224454f6bde4e76d3b77a6c415c9527dcbd,screenshot.py,<module>,0.026,suspicious
96081d9e30734a3f548f08e118dc59a3696d3c2ba1430d3e47f794af8c1e849aeaad326af84b62ba584a7292e40f670acc1689858c745d483542010d5e4ef79d,screenshot.py,sikrinsat,0.999,suspicious
9c897b7478ad44947387e1db28e99e38831e6e4dcb938a471aebedfc916a26bc9beb1b6578ce5463f10e2c835808d60dfb14fcac05b07d88fe25593ca0d54e90,metamask.py,<module>,0.981,suspicious
b5b90ce32247909cb612f641f2586b81beb4874dcbb1cba78c82709215e1f8e0eaec4695fc4b58a427c96ab7028d349f184b2e76c633c646e046cf752b9f3ad2,steam.py,<module>,0.997,suspicious
65febe951f946d1bcfa6e0925a6f6a2137fa542d2f94a66ad468004edcddfb3d66f6fcaaaf469431849f46f84b3a83c27a96f6f5fa37f21205963a3b4e1b458d,exodus.py,<module>,0.002,benign
91a718b937088cf8917b23fcf6e8d4a0dad450bc770799f304d4d4d17034b9f9bbf7f5430197b550fc4dcdd5fddc8c9bf7e06c625a0e7583a6c62d06d66b860a,exodus.py,runner,1.0,suspicious
aa79e369c50508843c60a80c4f24314fa54b3e58f8107d907ceb062cf08084137e45cb7594e7fe30c2193bf40a3cea3afaad0d618326429a1122300f4b9fa62a,telegram.py,<module>,0.999,suspicious
33ede7c037da850cc9749c858dd8d34222377e1e35ff32f744dfb23c481ec9334cfedfab04aa32910936200c34934ddfe985b67a3c0792dbd657409912d6a231,discord.py,find_tokens,1.0,suspicious
a13ae91f94d7b795c84f169d77d56bbdc51adcbe1cec5af2ca54fa4a1246440aab7bdfd1c951635060423db9737cb002af2d6803835d008c031c851294616e01,passwords_cards_cookies.py,<module>,1.0,suspicious
58c418d95470b536d37364d2dc36c4327ac2a1dafb4775e170c0b7e6362826498e2a9970dc87f21a36e9fdc87982b44f7ac7dd82ffa2bdf2c6e5fd9436443d82,__init__.py,stha,0.999,suspicious
d5e46e637c9832de6183f3c85ab28b1831ce47897101cab5ab609d0545603430ab2a0ef81ee5d7116f6bf7ef1b43201f175f15f19213585b2b335349bf6bceab,machine.py,<module>,0.998,suspicious
581af47a1f782d421bb8b50a3f621ec820f7794efff1ac1aed26bd6f896c0ca14845a765e72ee859d1e325aea8151530ffe505339bebd22c58b73c45346a2b99,setup.py,<module>,0.996,benign
576900ab5b0759fb8dbb7bd2b9acfb1223db6f6f08a8e9262460c8303e2de61a65c9a64db96951ea2bf13ca7d5f0b083c000179998a69163817a1e17fa97645c,screenshot.py,sikrinsat,1.0,suspicious
41842cdb2bc25531b60c48f02d16012cbacf6bb30df8f278ea6ddc705d09c3a8ebd814ab301a20c5891ba3591b319e71a646b91b821da71ae8e6e3d00b7be0df,metamask.py,<module>,0.996,suspicious
ac7787068c04e7499cca6ccca34369436dcbd79840c5ed6ecb2e0f1db9df1743d989748b64853b33f62dd59b6c2989cd509a59d09978da014aad7f3ba4ec1891,steam.py,<module>,0.998,suspicious
d9598d02c98d6e471763af5255f43deb87de75b997cabaf17debf4e214d63b1e77c454d25eea1fe43ce0d4e1e498bc09c3a8c59602b3e7eb7e82202c9956b9d8,exodus.py,runner,1.0,suspicious
dd0d4a402ff30678714306227a68f1cc83b9d89b5f3e293e00108dd93af2ebad03b62143ad79339f9f63d84c4faf181ff840db14c8656dba7c118090bfc4c4ca,telegram.py,<module>,0.998,suspicious
1293bdae5b9b4a0aae321908470d638fcf0a5761205a9feb1de7e2ea77636b01a7f0da24fe0e74c600bdb55862521e778ff3507c4809d3d05c2db180fa001653,discord.py,find_tokens,1.0,suspicious
